order_id,customer_id,delivery_status,order_total,payment_method,promised_minutes,actual_minutes,date,customer_segment,total_orders,avg_order_value,sentiment,distance_km,product_id,quantity,category,margin_percentage
8173155169.0,56441247,Slightly Delayed,1245.24,Card,15.0,26.0,2024-01-01,Premium,18,1667.94,Positive,2.26,140489.0,1.0,Personal Care,35.0
3341228576.0,91196901,Slightly Delayed,3724.8,Wallet,12.0,18.0,2023-05-01,Premium,11,1086.3,Negative,2.11,140489.0,3.0,Personal Care,35.0
3190808443.0,77618011,On Time,2593.91,Cash,10.0,6.0,2024-01-01,Inactive,11,454.04,Positive,0.54,140489.0,3.0,Personal Care,35.0
5320995509.0,81932548,On Time,4452.79,Wallet,11.0,16.0,2023-06-01,Premium,12,1508.41,Positive,3.48,140489.0,2.0,Personal Care,35.0
3577900599.0,28286754,On Time,3491.53,UPI,15.0,10.0,2024-02-01,Regular,16,1337.18,Positive,1.71,140489.0,1.0,Personal Care,35.0
3202903413.0,12507907,On Time,715.37,Cash,17.0,19.0,2023-08-01,Regular,19,1278.01,Negative,3.39,140489.0,3.0,Personal Care,35.0
9858963919.0,40858753,Significantly Delayed,481.63,Wallet,13.0,42.0,2023-07-01,Regular,5,1149.5,Positive,3.87,140489.0,3.0,Personal Care,35.0
7518488485.0,54222320,On Time,1783.54,Wallet,12.0,17.0,2023-04-01,Regular,19,295.18,Negative,4.45,140489.0,3.0,Personal Care,35.0
1930645698.0,35554129,On Time,3514.7,Card,17.0,21.0,2024-08-01,Premium,15,1226.88,Neutral,1.16,140489.0,3.0,Personal Care,35.0
1194228460.0,61516967,On Time,4057.11,Card,15.0,14.0,2024-03-01,Regular,9,556.81,Positive,2.61,140489.0,3.0,Personal Care,35.0
8274987671.0,19523014,On Time,1766.79,UPI,13.0,15.0,2024-10-01,New,14,679.5,Negative,2.61,140489.0,1.0,Personal Care,35.0
9080432189.0,50080663,On Time,3264.51,Card,17.0,21.0,2024-08-01,Inactive,10,543.84,Negative,2.76,140489.0,2.0,Personal Care,35.0
7503255456.0,82948843,Significantly Delayed,5414.01,Card,15.0,31.0,2023-08-01,Regular,13,1629.2,Positive,1.57,140489.0,3.0,Personal Care,35.0
9618593702.0,29451600,Slightly Delayed,3886.48,Card,10.0,23.0,2024-03-01,New,5,1882.69,Neutral,1.03,140489.0,2.0,Personal Care,35.0
5682816404.0,10830043,On Time,2244.39,UPI,12.0,16.0,2023-07-01,New,9,899.6,Positive,2.61,140489.0,2.0,Personal Care,35.0
2886463378.0,6853981,Significantly Delayed,141.28,UPI,14.0,37.0,2023-12-01,Inactive,14,1301.27,Negative,2.15,140489.0,2.0,Personal Care,35.0
6931094066.0,17159117,On Time,2802.27,Card,19.0,15.0,2023-11-01,Premium,1,336.26,Neutral,3.82,461804.0,3.0,Grocery & Staples,15.0
2515279840.0,21573815,On Time,2843.77,Cash,12.0,14.0,2023-12-01,Premium,2,206.87,Negative,4.6,461804.0,1.0,Grocery & Staples,15.0
7706841114.0,68016312,On Time,1317.62,Card,18.0,15.0,2024-02-01,Regular,5,1093.92,Neutral,3.81,461804.0,3.0,Grocery & Staples,15.0
4054936140.0,28286754,On Time,400.92,Cash,18.0,23.0,2024-04-01,Regular,16,1337.18,Negative,4.95,461804.0,1.0,Grocery & Staples,15.0
9183547951.0,19259955,On Time,3075.69,UPI,20.0,19.0,2024-01-01,Inactive,15,213.69,Negative,3.84,461804.0,2.0,Grocery & Staples,15.0
559245731.0,68941950,On Time,3597.64,Wallet,12.0,17.0,2024-09-01,New,8,210.86,Neutral,2.33,461804.0,1.0,Grocery & Staples,15.0
3325049330.0,80761521,On Time,2830.19,Cash,16.0,13.0,2023-03-01,Inactive,5,850.56,Neutral,0.78,461804.0,1.0,Grocery & Staples,15.0
6919395718.0,91550885,On Time,2440.67,UPI,13.0,9.0,2024-02-01,New,14,1404.12,Neutral,2.54,461804.0,1.0,Grocery & Staples,15.0
9997994965.0,13796199,On Time,2780.28,Card,18.0,15.0,2023-12-01,Regular,20,1016.92,Positive,0.99,461804.0,2.0,Grocery & Staples,15.0
4723165081.0,29562254,On Time,1182.98,UPI,16.0,12.0,2024-02-01,Inactive,19,1290.14,Neutral,3.61,461804.0,3.0,Grocery & Staples,15.0
6671181961.0,50968312,On Time,2732.0,Wallet,12.0,14.0,2023-10-01,Inactive,13,1794.46,Positive,4.07,461804.0,3.0,Grocery & Staples,15.0
981939883.0,51119088,Slightly Delayed,3449.49,Cash,15.0,25.0,2023-05-01,Regular,9,1264.67,Negative,3.17,461804.0,1.0,Grocery & Staples,15.0
2382974038.0,83610315,On Time,2282.13,UPI,14.0,17.0,2024-05-01,Inactive,16,376.5,Neutral,3.41,461804.0,1.0,Grocery & Staples,15.0
4368529506.0,76327561,Slightly Delayed,1081.17,UPI,12.0,18.0,2024-06-01,Inactive,5,553.12,Positive,1.15,461804.0,2.0,Grocery & Staples,15.0
2966187610.0,67310893,Slightly Delayed,1334.05,Wallet,18.0,27.0,2023-04-01,New,19,1592.94,Negative,3.73,461804.0,1.0,Grocery & Staples,15.0
6946959356.0,13963450,Slightly Delayed,2630.12,Wallet,19.0,26.0,2023-12-01,New,14,1364.82,Neutral,1.27,461804.0,2.0,Grocery & Staples,15.0
9510912773.0,9274874,On Time,310.69,UPI,11.0,11.0,2023-05-01,Regular,20,792.52,Neutral,2.71,555121.0,1.0,Fruits & Vegetables,25.0
3136056666.0,57770044,Slightly Delayed,211.25,UPI,16.0,28.0,2024-04-01,Regular,10,934.08,Negative,2.35,555121.0,1.0,Fruits & Vegetables,25.0
8200985533.0,1855421,On Time,77.11,Card,19.0,16.0,2024-01-01,Inactive,10,260.2,Negative,4.54,555121.0,2.0,Fruits & Vegetables,25.0
4138526838.0,33871107,Slightly Delayed,3273.82,Cash,11.0,24.0,2023-10-01,Inactive,8,513.07,Negative,3.73,555121.0,2.0,Fruits & Vegetables,25.0
7478396641.0,77007315,Slightly Delayed,1568.0,Card,12.0,24.0,2023-12-01,Premium,10,1750.59,Neutral,3.92,555121.0,1.0,Fruits & Vegetables,25.0
6201821502.0,45166203,Slightly Delayed,1548.37,UPI,19.0,26.0,2024-05-01,Regular,19,724.81,Positive,4.2,555121.0,3.0,Fruits & Vegetables,25.0
6194827199.0,41494867,On Time,2702.57,Cash,13.0,9.0,2023-12-01,New,15,240.17,Positive,0.62,555121.0,2.0,Fruits & Vegetables,25.0
8561878376.0,12272282,On Time,2729.1,UPI,19.0,22.0,2024-01-01,Regular,20,1750.74,Neutral,0.99,555121.0,3.0,Fruits & Vegetables,25.0
6782020758.0,23380116,On Time,1979.99,Cash,13.0,17.0,2023-11-01,New,11,606.28,Positive,4.61,555121.0,2.0,Fruits & Vegetables,25.0
848332407.0,376144,On Time,1700.08,Card,19.0,17.0,2024-04-01,Regular,13,1784.32,Neutral,2.38,555121.0,2.0,Fruits & Vegetables,25.0
3010047327.0,5716817,On Time,799.46,Wallet,13.0,18.0,2023-12-01,Inactive,3,1607.05,Negative,2.44,555121.0,3.0,Fruits & Vegetables,25.0
8727249149.0,35826539,On Time,4510.56,UPI,14.0,11.0,2023-06-01,New,6,1155.12,Neutral,2.27,555121.0,2.0,Fruits & Vegetables,25.0
7083649345.0,75464725,On Time,3009.87,Wallet,13.0,15.0,2023-05-01,Inactive,20,1805.77,Neutral,4.36,555121.0,3.0,Fruits & Vegetables,25.0
5696947751.0,90745023,On Time,1431.23,UPI,13.0,14.0,2023-11-01,Inactive,12,889.72,Neutral,3.95,555121.0,2.0,Fruits & Vegetables,25.0
7709878408.0,90745023,On Time,1449.45,Cash,12.0,14.0,2023-08-01,Inactive,12,889.72,Positive,4.39,555121.0,1.0,Fruits & Vegetables,25.0
3452449295.0,71252391,On Time,1395.83,UPI,19.0,20.0,2023-10-01,New,8,1558.97,Negative,3.74,555121.0,2.0,Fruits & Vegetables,25.0
4607715908.0,59095971,Slightly Delayed,4650.66,UPI,12.0,19.0,2024-08-01,Inactive,15,311.21,Neutral,2.31,555121.0,2.0,Fruits & Vegetables,25.0
378485826.0,75739462,On Time,616.45,UPI,20.0,20.0,2024-03-01,Premium,2,1474.27,Positive,1.95,555121.0,1.0,Fruits & Vegetables,25.0
389558867.0,8375298,On Time,212.14,Cash,10.0,11.0,2023-09-01,Premium,5,443.91,Positive,2.8,555121.0,3.0,Fruits & Vegetables,25.0
7595842583.0,90150193,On Time,3399.47,Cash,16.0,21.0,2024-02-01,Inactive,18,783.69,Negative,1.8,555121.0,1.0,Fruits & Vegetables,25.0
5250202756.0,40871915,Significantly Delayed,1416.86,Card,20.0,40.0,2023-09-01,Premium,8,1636.24,Positive,1.21,555121.0,2.0,Fruits & Vegetables,25.0
1483786406.0,63451391,Significantly Delayed,3934.29,Card,15.0,43.0,2023-03-01,Premium,7,731.46,Positive,3.36,555121.0,2.0,Fruits & Vegetables,25.0
350719542.0,18642306,On Time,1969.47,Wallet,18.0,15.0,2024-10-01,Inactive,12,1802.63,Neutral,3.02,555121.0,2.0,Fruits & Vegetables,25.0
486085268.0,51040116,On Time,4749.99,UPI,12.0,17.0,2023-12-01,Regular,11,783.03,Positive,0.53,354409.0,3.0,Grocery & Staples,15.0
4247338382.0,34853377,Significantly Delayed,989.88,Cash,10.0,39.0,2023-12-01,Premium,8,732.53,Positive,4.26,354409.0,1.0,Grocery & Staples,15.0
5563712992.0,4597433,On Time,3233.68,UPI,20.0,24.0,2024-01-01,Inactive,3,821.84,Positive,4.23,354409.0,2.0,Grocery & Staples,15.0
4319450104.0,7288562,Slightly Delayed,1968.01,Card,18.0,24.0,2024-09-01,New,19,1982.78,Negative,4.89,354409.0,1.0,Grocery & Staples,15.0
7877665931.0,35434373,On Time,722.42,Card,14.0,19.0,2023-12-01,Premium,9,368.71,Neutral,4.69,354409.0,3.0,Grocery & Staples,15.0
4399099668.0,44050697,Slightly Delayed,2045.24,Wallet,17.0,30.0,2023-06-01,New,16,1312.22,Neutral,1.42,354409.0,1.0,Grocery & Staples,15.0
939966106.0,42012717,On Time,3461.4,UPI,19.0,21.0,2023-05-01,Regular,10,1030.12,Neutral,2.05,354409.0,3.0,Grocery & Staples,15.0
1234692850.0,76971644,On Time,310.69,UPI,19.0,15.0,2024-03-01,Inactive,20,1812.27,Positive,1.94,354409.0,3.0,Grocery & Staples,15.0
8297255359.0,56764791,On Time,2172.56,Card,12.0,15.0,2023-06-01,Regular,10,1226.1,Positive,1.36,354409.0,1.0,Grocery & Staples,15.0
2606843929.0,29415527,On Time,2095.62,Cash,17.0,13.0,2024-06-01,Regular,11,498.21,Positive,2.29,354409.0,1.0,Grocery & Staples,15.0
3684167813.0,46563355,On Time,1409.35,Cash,14.0,12.0,2024-09-01,Premium,19,463.08,Neutral,0.85,354409.0,1.0,Grocery & Staples,15.0
8024667539.0,31622158,Slightly Delayed,1682.78,Cash,19.0,31.0,2024-07-01,New,20,504.15,Negative,1.85,354409.0,3.0,Grocery & Staples,15.0
238484255.0,73869823,On Time,4305.06,Cash,15.0,17.0,2024-04-01,Regular,8,1225.49,Negative,0.92,354409.0,3.0,Grocery & Staples,15.0
8003807551.0,76917159,On Time,4583.02,Cash,14.0,15.0,2024-08-01,Premium,11,1777.83,Negative,1.61,354409.0,1.0,Grocery & Staples,15.0
1731312620.0,49795571,On Time,843.21,Wallet,10.0,9.0,2023-05-01,Premium,13,401.72,Neutral,2.13,589812.0,1.0,Household Care,25.0
1256813796.0,12832151,On Time,4157.79,Cash,18.0,19.0,2024-05-01,Inactive,16,356.96,Positive,1.78,589812.0,3.0,Household Care,25.0
2351986014.0,85626346,Slightly Delayed,3434.75,Wallet,10.0,22.0,2023-04-01,Regular,1,293.54,Negative,1.66,589812.0,2.0,Household Care,25.0
8755280486.0,2566268,Slightly Delayed,2760.76,Cash,12.0,19.0,2024-07-01,Premium,16,1796.96,Negative,2.04,589812.0,3.0,Household Care,25.0
8790217194.0,38244021,Slightly Delayed,1666.68,Wallet,10.0,23.0,2024-03-01,Inactive,13,1326.66,Neutral,1.76,589812.0,2.0,Household Care,25.0
1757159071.0,59094034,Slightly Delayed,3571.03,Cash,19.0,27.0,2024-03-01,Regular,1,771.9,Negative,1.28,589812.0,2.0,Household Care,25.0
1690800946.0,79764458,On Time,2559.17,UPI,17.0,19.0,2023-03-01,New,3,501.25,Positive,0.73,589812.0,1.0,Household Care,25.0
6457122136.0,79764458,Significantly Delayed,3162.28,Cash,16.0,41.0,2023-05-01,New,3,501.25,Negative,1.9,589812.0,3.0,Household Care,25.0
6786199145.0,21701991,On Time,965.78,Cash,15.0,11.0,2024-09-01,New,5,1114.5,Positive,1.32,589812.0,3.0,Household Care,25.0
652616858.0,10663246,Slightly Delayed,2832.35,Card,17.0,24.0,2023-05-01,Regular,12,1976.29,Negative,4.0,589812.0,3.0,Household Care,25.0
2247354978.0,6668498,On Time,1322.72,Cash,17.0,13.0,2024-09-01,Inactive,11,1413.4,Positive,1.17,589812.0,2.0,Household Care,25.0
5743074720.0,44828791,On Time,40.7,UPI,16.0,12.0,2024-02-01,New,18,1696.98,Positive,1.24,589812.0,2.0,Household Care,25.0
826610039.0,29431960,On Time,169.88,UPI,12.0,11.0,2023-08-01,Premium,5,1602.35,Neutral,3.04,589812.0,3.0,Household Care,25.0
9808738347.0,7728406,On Time,2800.78,Wallet,17.0,14.0,2024-03-01,Inactive,2,1970.33,Positive,2.79,589812.0,1.0,Household Care,25.0
2895464675.0,94281220,Slightly Delayed,935.64,Cash,13.0,25.0,2023-04-01,Regular,1,325.65,Neutral,4.48,589812.0,2.0,Household Care,25.0
4928556641.0,97475543,Slightly Delayed,2275.2,Card,18.0,25.0,2023-09-01,Premium,13,451.92,Positive,4.28,589812.0,2.0,Household Care,25.0
8008880980.0,57505804,On Time,1909.21,Card,13.0,17.0,2024-04-01,New,9,225.87,Positive,2.88,589812.0,3.0,Household Care,25.0
6103869123.0,16376189,On Time,1609.25,UPI,10.0,10.0,2023-06-01,Premium,10,271.53,Positive,3.31,589812.0,3.0,Household Care,25.0
3793875046.0,17675915,On Time,913.2,Wallet,13.0,16.0,2024-01-01,Inactive,4,1146.18,Positive,0.63,589812.0,2.0,Household Care,25.0
218821567.0,95428692,On Time,1711.15,Cash,19.0,15.0,2024-03-01,New,14,1834.38,Neutral,3.81,589812.0,3.0,Household Care,25.0
1721655048.0,79742293,Slightly Delayed,2644.87,Wallet,12.0,20.0,2024-04-01,Regular,17,1608.81,Neutral,0.62,589812.0,1.0,Household Care,25.0
7361440096.0,82529927,Significantly Delayed,1068.91,Card,17.0,38.0,2024-02-01,Inactive,3,587.28,Neutral,1.09,991434.0,2.0,Snacks & Munchies,35.0
59461109.0,67708491,On Time,2017.98,UPI,11.0,11.0,2023-05-01,Inactive,10,586.96,Negative,2.72,991434.0,3.0,Snacks & Munchies,35.0
397928918.0,71902700,Slightly Delayed,797.99,Card,19.0,34.0,2024-09-01,Regular,10,824.31,Neutral,4.32,991434.0,2.0,Snacks & Munchies,35.0
5243035202.0,10541231,On Time,1688.35,Card,10.0,6.0,2024-10-01,Premium,14,409.51,Negative,2.6,991434.0,3.0,Snacks & Munchies,35.0
3508620293.0,40277444,On Time,4855.95,Cash,12.0,12.0,2023-08-01,New,1,251.79,Negative,1.6,991434.0,1.0,Snacks & Munchies,35.0
5116322704.0,63360864,On Time,2386.24,UPI,17.0,21.0,2024-06-01,Inactive,16,1804.42,Positive,2.51,991434.0,3.0,Snacks & Munchies,35.0
9069936094.0,90696847,Significantly Delayed,2841.51,Cash,14.0,37.0,2024-06-01,Regular,6,934.37,Neutral,3.6,991434.0,3.0,Snacks & Munchies,35.0
6659686612.0,90919603,On Time,4654.27,Card,11.0,6.0,2024-04-01,Regular,10,555.97,Neutral,3.11,991434.0,2.0,Snacks & Munchies,35.0
9917290378.0,6245778,Significantly Delayed,789.13,Cash,14.0,34.0,2024-01-01,Premium,17,1779.46,Neutral,1.27,991434.0,2.0,Snacks & Munchies,35.0
4167252733.0,70589930,On Time,878.07,Cash,10.0,9.0,2023-11-01,Premium,12,985.23,Negative,4.92,991434.0,2.0,Snacks & Munchies,35.0
227162938.0,28111842,On Time,3716.9,Cash,18.0,16.0,2024-04-01,Premium,8,1892.45,Neutral,2.54,991434.0,2.0,Snacks & Munchies,35.0
9854897999.0,72415263,On Time,2790.09,Card,19.0,18.0,2023-10-01,Regular,20,1914.18,Negative,4.05,991434.0,2.0,Snacks & Munchies,35.0
2012368621.0,71252391,On Time,1328.97,Card,12.0,11.0,2024-07-01,New,8,1558.97,Neutral,4.14,991434.0,1.0,Snacks & Munchies,35.0
5897343054.0,52815265,Significantly Delayed,171.2,Card,12.0,34.0,2023-03-01,New,10,806.63,Neutral,3.75,991434.0,1.0,Snacks & Munchies,35.0
9193945481.0,28277304,Slightly Delayed,1350.28,Card,19.0,25.0,2024-08-01,Inactive,14,1681.58,Positive,3.22,991434.0,3.0,Snacks & Munchies,35.0
8164076900.0,91408854,Slightly Delayed,4033.94,Wallet,18.0,26.0,2023-06-01,New,19,555.13,Negative,4.54,991434.0,2.0,Snacks & Munchies,35.0
8512030806.0,77768189,Slightly Delayed,2772.71,Card,10.0,18.0,2024-10-01,Regular,3,434.62,Positive,2.62,991434.0,1.0,Snacks & Munchies,35.0
7202170939.0,50518311,On Time,1105.29,Cash,16.0,20.0,2024-01-01,Regular,16,1238.72,Positive,4.22,991434.0,3.0,Snacks & Munchies,35.0
9206073690.0,19425804,On Time,1452.39,UPI,12.0,16.0,2024-06-01,Inactive,10,1121.27,Neutral,4.94,991434.0,3.0,Snacks & Munchies,35.0
1571085226.0,78961097,Slightly Delayed,4040.38,Cash,15.0,22.0,2024-04-01,Inactive,16,1375.64,Negative,4.62,991434.0,3.0,Snacks & Munchies,35.0
1868581378.0,93198324,On Time,2065.81,Card,16.0,20.0,2024-03-01,Inactive,11,1742.23,Negative,3.94,552883.0,3.0,Fruits & Vegetables,25.0
5314758068.0,48776805,Slightly Delayed,4183.29,Card,19.0,29.0,2024-02-01,Premium,1,351.38,Neutral,2.53,552883.0,3.0,Fruits & Vegetables,25.0
7812364366.0,25081012,On Time,4225.96,Cash,11.0,8.0,2023-08-01,New,1,963.43,Negative,4.03,552883.0,1.0,Fruits & Vegetables,25.0
3205629870.0,95001589,On Time,1943.47,UPI,10.0,6.0,2024-05-01,Regular,20,1788.42,Neutral,4.07,552883.0,1.0,Fruits & Vegetables,25.0
9850673433.0,93826036,Slightly Delayed,5271.36,UPI,14.0,21.0,2023-05-01,Premium,19,1143.97,Positive,1.39,552883.0,3.0,Fruits & Vegetables,25.0
7185243614.0,51994597,On Time,1223.58,UPI,19.0,21.0,2024-01-01,Regular,12,1591.21,Neutral,2.47,552883.0,3.0,Fruits & Vegetables,25.0
5859840400.0,5754255,On Time,647.86,UPI,11.0,11.0,2023-10-01,Inactive,1,1050.74,Negative,4.78,552883.0,3.0,Fruits & Vegetables,25.0
8289791792.0,61516967,On Time,326.42,Card,19.0,15.0,2024-01-01,Regular,9,556.81,Negative,2.33,552883.0,2.0,Fruits & Vegetables,25.0
6074313668.0,77614510,On Time,277.76,Cash,11.0,16.0,2024-09-01,Inactive,8,1877.93,Positive,1.61,552883.0,3.0,Fruits & Vegetables,25.0
7765930124.0,82179338,On Time,1921.46,Wallet,14.0,19.0,2024-10-01,New,12,1775.89,Neutral,2.62,552883.0,3.0,Fruits & Vegetables,25.0
9091185978.0,4606533,On Time,938.72,Wallet,20.0,20.0,2023-07-01,Premium,11,704.14,Neutral,2.2,552883.0,2.0,Fruits & Vegetables,25.0
1966054573.0,31389750,Significantly Delayed,5121.92,UPI,15.0,41.0,2023-05-01,New,18,1600.66,Positive,1.59,552883.0,1.0,Fruits & Vegetables,25.0
9090089969.0,10951674,Slightly Delayed,931.23,UPI,16.0,24.0,2023-08-01,Inactive,4,1590.36,Negative,1.53,552883.0,1.0,Fruits & Vegetables,25.0
7169974633.0,59110513,On Time,2475.21,UPI,19.0,18.0,2024-10-01,Inactive,12,1377.27,Neutral,2.57,153019.0,2.0,Fruits & Vegetables,25.0
4434464045.0,7591711,On Time,2148.83,Card,17.0,17.0,2023-09-01,Regular,12,1494.0,Negative,1.19,153019.0,1.0,Fruits & Vegetables,25.0
1409944718.0,39042103,On Time,2483.94,UPI,15.0,18.0,2023-08-01,Regular,20,1519.5,Neutral,4.11,153019.0,3.0,Fruits & Vegetables,25.0
9525140554.0,91500615,On Time,2589.99,Card,15.0,16.0,2024-10-01,Premium,4,840.89,Neutral,0.89,153019.0,3.0,Fruits & Vegetables,25.0
271744331.0,47274329,On Time,97.04,UPI,11.0,9.0,2023-08-01,New,7,1898.39,Neutral,3.23,153019.0,3.0,Fruits & Vegetables,25.0
8441505853.0,48409448,On Time,3876.18,UPI,19.0,21.0,2023-11-01,New,18,1652.89,Positive,3.69,153019.0,3.0,Fruits & Vegetables,25.0
5388191488.0,74735607,Slightly Delayed,4238.13,Card,20.0,32.0,2024-03-01,Inactive,6,935.8,Neutral,0.6,153019.0,3.0,Fruits & Vegetables,25.0
4352870279.0,60620291,Significantly Delayed,2821.85,UPI,14.0,43.0,2024-07-01,Regular,15,1791.39,Neutral,3.18,153019.0,2.0,Fruits & Vegetables,25.0
3914760118.0,61877649,On Time,2930.6,Wallet,11.0,12.0,2023-03-01,Premium,12,1739.04,Negative,3.38,153019.0,1.0,Fruits & Vegetables,25.0
4644950813.0,81655250,On Time,2392.8,Card,20.0,25.0,2023-08-01,Regular,17,1399.67,Positive,1.44,153019.0,3.0,Fruits & Vegetables,25.0
274320517.0,18567760,On Time,1654.66,Wallet,15.0,10.0,2024-08-01,Regular,13,1933.7,Positive,2.96,153019.0,2.0,Fruits & Vegetables,25.0
3700795655.0,47515046,On Time,704.1,Card,10.0,9.0,2023-06-01,New,18,1095.92,Positive,4.27,153019.0,3.0,Fruits & Vegetables,25.0
742238239.0,10605484,On Time,2252.95,Cash,14.0,16.0,2023-12-01,Inactive,13,652.0,Negative,2.94,153019.0,1.0,Fruits & Vegetables,25.0
9478305481.0,92409489,Slightly Delayed,1087.04,Wallet,19.0,34.0,2024-02-01,Regular,4,1614.57,Neutral,0.51,153019.0,2.0,Fruits & Vegetables,25.0
8446065263.0,79773912,Slightly Delayed,2838.28,Card,17.0,23.0,2023-11-01,Regular,7,751.73,Positive,1.74,153019.0,3.0,Fruits & Vegetables,25.0
8895262247.0,191616,Slightly Delayed,1664.01,Card,11.0,26.0,2023-03-01,Regular,4,1053.7,Positive,4.62,153019.0,1.0,Fruits & Vegetables,25.0
6152984028.0,60732869,Slightly Delayed,2124.37,Card,20.0,26.0,2023-08-01,New,17,1140.22,Neutral,0.7,153019.0,2.0,Fruits & Vegetables,25.0
9912965340.0,95309983,Significantly Delayed,4366.97,Wallet,15.0,43.0,2023-08-01,New,15,1990.83,Negative,3.28,153019.0,1.0,Fruits & Vegetables,25.0
4476563699.0,59222551,Significantly Delayed,3655.01,UPI,18.0,44.0,2023-09-01,Inactive,10,1569.86,Neutral,4.52,153019.0,2.0,Fruits & Vegetables,25.0
9409714182.0,59110513,Slightly Delayed,2856.32,Card,15.0,27.0,2023-05-01,Inactive,12,1377.27,Negative,0.86,658389.0,1.0,Snacks & Munchies,35.0
6011117738.0,24337950,On Time,2539.66,Card,10.0,13.0,2024-01-01,Inactive,20,1845.42,Neutral,1.47,658389.0,3.0,Snacks & Munchies,35.0
399559401.0,84456355,Significantly Delayed,3474.58,UPI,14.0,41.0,2023-11-01,New,2,1361.12,Neutral,1.28,658389.0,2.0,Snacks & Munchies,35.0
7683813608.0,99707100,On Time,2544.29,Card,15.0,18.0,2023-06-01,Inactive,9,1089.92,Neutral,3.63,658389.0,2.0,Snacks & Munchies,35.0
6033660622.0,65618148,Slightly Delayed,1321.76,Wallet,13.0,20.0,2023-04-01,Inactive,9,1644.51,Negative,3.74,658389.0,3.0,Snacks & Munchies,35.0
8697396531.0,21282544,On Time,1573.66,Wallet,19.0,17.0,2023-10-01,Regular,16,657.98,Positive,1.71,658389.0,3.0,Snacks & Munchies,35.0
5278014717.0,31776996,On Time,4687.37,Cash,20.0,25.0,2024-04-01,New,12,872.26,Positive,4.94,658389.0,1.0,Snacks & Munchies,35.0
7854526965.0,48228547,Slightly Delayed,1944.66,Cash,19.0,28.0,2023-08-01,Inactive,9,753.89,Neutral,4.21,658389.0,2.0,Snacks & Munchies,35.0
6347292505.0,83597876,Slightly Delayed,951.43,Cash,13.0,19.0,2024-06-01,Premium,10,1646.68,Neutral,1.12,658389.0,1.0,Snacks & Munchies,35.0
8716008121.0,38613642,On Time,4747.65,Card,16.0,11.0,2023-12-01,Regular,16,1380.08,Positive,1.07,658389.0,3.0,Snacks & Munchies,35.0
3907599008.0,31328762,On Time,3803.76,Cash,12.0,12.0,2023-12-01,Premium,5,941.9,Neutral,0.79,658389.0,2.0,Snacks & Munchies,35.0
9658669384.0,29664214,On Time,764.69,UPI,12.0,8.0,2023-09-01,Regular,13,553.65,Neutral,2.18,658389.0,2.0,Snacks & Munchies,35.0
6493039553.0,90150193,On Time,2955.87,Cash,19.0,16.0,2024-08-01,Inactive,18,783.69,Neutral,4.33,658389.0,2.0,Snacks & Munchies,35.0
225195662.0,76202036,Slightly Delayed,284.69,Card,20.0,27.0,2024-08-01,Inactive,13,1118.75,Negative,3.42,658389.0,2.0,Snacks & Munchies,35.0
8196173573.0,59110513,Significantly Delayed,2030.37,Wallet,12.0,29.0,2024-07-01,Inactive,12,1377.27,Neutral,4.9,481843.0,3.0,Snacks & Munchies,35.0
1509646137.0,31456752,Slightly Delayed,4104.67,Card,16.0,25.0,2024-04-01,Premium,16,1337.43,Neutral,1.71,481843.0,3.0,Snacks & Munchies,35.0
7596333614.0,88684966,On Time,2024.16,Card,10.0,13.0,2023-03-01,New,10,711.72,Neutral,4.44,481843.0,2.0,Snacks & Munchies,35.0
4447978623.0,31076002,On Time,2037.9,Cash,18.0,18.0,2024-08-01,New,5,1389.14,Positive,4.74,481843.0,1.0,Snacks & Munchies,35.0
2807634451.0,84986716,On Time,3196.92,Wallet,20.0,25.0,2024-03-01,Regular,8,420.78,Neutral,4.64,481843.0,3.0,Snacks & Munchies,35.0
3532186218.0,24456825,On Time,3201.86,Cash,18.0,19.0,2023-08-01,Inactive,18,363.12,Negative,4.85,481843.0,3.0,Snacks & Munchies,35.0
7067630786.0,75082508,On Time,2467.57,Card,13.0,9.0,2023-09-01,Premium,10,961.81,Neutral,0.97,481843.0,2.0,Snacks & Munchies,35.0
8350353728.0,25585013,On Time,2516.08,Cash,16.0,21.0,2024-01-01,Inactive,18,840.15,Negative,1.62,481843.0,2.0,Snacks & Munchies,35.0
7919748594.0,75213636,On Time,1908.42,Wallet,17.0,19.0,2024-09-01,Inactive,5,1482.83,Positive,0.52,481843.0,1.0,Snacks & Munchies,35.0
5389250154.0,94179692,On Time,2638.02,UPI,19.0,15.0,2024-09-01,New,3,1494.14,Neutral,4.04,481843.0,2.0,Snacks & Munchies,35.0
1695982633.0,81382213,On Time,2247.86,Wallet,13.0,9.0,2024-01-01,Inactive,9,845.85,Neutral,0.65,481843.0,2.0,Snacks & Munchies,35.0
932482893.0,81088747,On Time,342.66,Card,18.0,14.0,2024-07-01,Regular,3,1238.99,Neutral,2.93,481843.0,1.0,Snacks & Munchies,35.0
6299879620.0,48160359,Slightly Delayed,1300.47,Card,17.0,27.0,2023-11-01,Premium,8,1485.09,Negative,4.94,481843.0,2.0,Snacks & Munchies,35.0
6395279829.0,34588087,On Time,3312.98,Cash,10.0,9.0,2023-10-01,New,11,1341.14,Neutral,2.65,833557.0,2.0,Dairy & Breakfast,20.0
5812379362.0,46504355,On Time,3865.78,Wallet,14.0,10.0,2023-08-01,Regular,15,294.04,Neutral,4.52,833557.0,1.0,Dairy & Breakfast,20.0
